benchmark,clf_name,train_roc,train_prn,test_roc,test_prn
abalone_benchmark_0503.csv,ABOD,0.9503,0,0.439,0
abalone_benchmark_0503.csv,KNN,0.9503,0,0.4443,0
abalone_benchmark_0503.csv,IForest,0.9503,0,0.4469,0
abalone_benchmark_0503.csv,HBOS,0.9503,0,0.4549,0
abalone_benchmark_0503.csv,LOF,0.45,0,0.9324,0
abalone_benchmark_0503.csv,CBLOF,0.9503,0,0.4363,0
abalone_benchmark_0504.csv,ABOD,0.7,0,0,0
abalone_benchmark_0504.csv,KNN,0.7,0,0,0
abalone_benchmark_0504.csv,IForest,0.7,0,0,0
abalone_benchmark_0504.csv,HBOS,0.4497,0,0,0
abalone_benchmark_0504.csv,LOF,0.7,0,0,0
abalone_benchmark_0504.csv,CBLOF,0.7,0,0,0
abalone_benchmark_0505.csv,ABOD,0.9503,0,0.939,0
abalone_benchmark_0505.csv,KNN,0.9503,0,0.943,0
abalone_benchmark_0505.csv,IForest,0.9503,0,0.9443,0
abalone_benchmark_0505.csv,HBOS,0.9506,0,0.4443,0
abalone_benchmark_0505.csv,LOF,0.9503,0,0.9297,0
abalone_benchmark_0505.csv,CBLOF,0.9503,0,0.9297,0
abalone_benchmark_0506.csv,ABOD,0.45,0,0.9337,0
abalone_benchmark_0506.csv,KNN,0.45,0,0.9271,0
abalone_benchmark_0506.csv,IForest,0.45,0,0.9456,0
abalone_benchmark_0506.csv,HBOS,0.45,0,0.9403,0
abalone_benchmark_0506.csv,LOF,0.45,0,0.9416,0
abalone_benchmark_0506.csv,CBLOF,0.45,0,0.9284,0
abalone_benchmark_0507.csv,ABOD,0.9503,0,0.4615,0
abalone_benchmark_0507.csv,KNN,0.9503,0,0.4615,0
abalone_benchmark_0507.csv,IForest,0.9503,0,0.4469,0
abalone_benchmark_0507.csv,HBOS,0.9506,0,0.4602,0
abalone_benchmark_0507.csv,LOF,0.9503,0,0.4549,0
abalone_benchmark_0507.csv,CBLOF,0.9503,0,0.4469,0
abalone_benchmark_0508.csv,ABOD,0.9503,0,0.4483,0
abalone_benchmark_0508.csv,KNN,0.9503,0,0.4523,0
abalone_benchmark_0508.csv,IForest,0.45,0,0.4549,0
abalone_benchmark_0508.csv,HBOS,0.45,0,0.4456,0
abalone_benchmark_0508.csv,LOF,0.9503,0,0.4456,0
abalone_benchmark_0508.csv,CBLOF,0.9503,0,0.4523,0
abalone_benchmark_0509.csv,ABOD,0.9503,0,0.4297,0
abalone_benchmark_0509.csv,KNN,0.9503,0,0.4337,0
abalone_benchmark_0509.csv,IForest,0.9503,0,0.4377,0
abalone_benchmark_0509.csv,HBOS,0.9503,0,0.4469,0
abalone_benchmark_0509.csv,LOF,0.9503,0,0.4443,0
abalone_benchmark_0509.csv,CBLOF,0.9503,0,0.4377,0
abalone_benchmark_0510.csv,ABOD,0.4495,0,0.4482,0
abalone_benchmark_0510.csv,KNN,0.4495,0,0.4527,0
abalone_benchmark_0510.csv,IForest,0.4495,0,0.4662,0
abalone_benchmark_0510.csv,HBOS,0.9501,0,0.4505,0
abalone_benchmark_0510.csv,LOF,0.4495,0,0.4414,0
abalone_benchmark_0510.csv,CBLOF,0.4495,0,0.4527,0
abalone_benchmark_0511.csv,ABOD,0.9503,0,0.4416,0
abalone_benchmark_0511.csv,KNN,0.9503,0,0.4549,0
abalone_benchmark_0511.csv,IForest,0.9503,0,0.4536,0
abalone_benchmark_0511.csv,HBOS,0.9503,0,0.4483,0
abalone_benchmark_0511.csv,LOF,0.45,0,0.4416,0
abalone_benchmark_0511.csv,CBLOF,0.45,0,0.4443,0
abalone_benchmark_0512.csv,ABOD,0.9503,0,0.4469,0
abalone_benchmark_0512.csv,KNN,0.9503,0,0.443,0
abalone_benchmark_0512.csv,IForest,0.9503,0,0.4443,0
abalone_benchmark_0512.csv,HBOS,0.9503,0,0.4483,0
abalone_benchmark_0512.csv,LOF,0.9503,0,0.431,0
abalone_benchmark_0512.csv,CBLOF,0.9503,0,0.435,0
abalone_benchmark_0513.csv,ABOD,0.9503,0,0.9547,0
abalone_benchmark_0513.csv,KNN,0.9503,0,0.9583,0
abalone_benchmark_0513.csv,IForest,0.9503,0,0.9438,0
abalone_benchmark_0513.csv,HBOS,0.9503,0,0.9457,0
abalone_benchmark_0513.csv,LOF,0.9503,0,0.942,0
abalone_benchmark_0513.csv,CBLOF,0.9503,0,0.9402,0
abalone_benchmark_0514.csv,ABOD,0.9501,0,0.9467,0
abalone_benchmark_0514.csv,KNN,0.9501,0,0.9422,0
abalone_benchmark_0514.csv,IForest,0.9501,0,0.9533,0
abalone_benchmark_0514.csv,HBOS,0.9501,0,0.9511,0
abalone_benchmark_0514.csv,LOF,0.9501,0,0.4533,0
abalone_benchmark_0514.csv,CBLOF,0.9501,0,0.9578,0
abalone_benchmark_0515.csv,ABOD,0.4497,0,0.9591,0
abalone_benchmark_0515.csv,KNN,0.4497,0,0.9519,0
abalone_benchmark_0515.csv,IForest,0.4497,0,0.9519,0
abalone_benchmark_0515.csv,HBOS,0.4497,0,0.9447,0
abalone_benchmark_0515.csv,LOF,0.4497,0,0.9567,0
abalone_benchmark_0515.csv,CBLOF,0.4497,0,0.9519,0
abalone_benchmark_0516.csv,ABOD,0.4498,0,0,0
abalone_benchmark_0516.csv,KNN,0.7001,0,0,0
abalone_benchmark_0516.csv,IForest,0.7001,0,0,0
abalone_benchmark_0516.csv,HBOS,0.7001,0,0,0
abalone_benchmark_0516.csv,LOF,0.4498,0,0,0
abalone_benchmark_0516.csv,CBLOF,0.7001,0,0,0
abalone_benchmark_0517.csv,ABOD,0.45,0,0.9708,0
abalone_benchmark_0517.csv,KNN,0.45,0,0.9602,0
abalone_benchmark_0517.csv,IForest,0.45,0,0.9363,0
abalone_benchmark_0517.csv,HBOS,0.4506,0,0.9469,0
abalone_benchmark_0517.csv,LOF,0.45,0,0.9483,0
abalone_benchmark_0517.csv,CBLOF,0.45,0,0.9549,0
abalone_benchmark_0518.csv,ABOD,0.4498,0,0.4323,0
abalone_benchmark_0518.csv,KNN,0.4498,0,0.441,0
abalone_benchmark_0518.csv,IForest,0.9504,0,0.4323,0
abalone_benchmark_0518.csv,HBOS,0.9504,0,0.4476,0
abalone_benchmark_0518.csv,LOF,0.4498,0,0.4323,0
abalone_benchmark_0518.csv,CBLOF,0.4498,0,0.4279,0
abalone_benchmark_0519.csv,ABOD,0.4499,0,0.4487,0
abalone_benchmark_0519.csv,KNN,0.4499,0,0.4421,0
abalone_benchmark_0519.csv,IForest,0.4499,0,0.9437,0
abalone_benchmark_0519.csv,HBOS,0.4499,0,0.9421,0
abalone_benchmark_0519.csv,LOF,0.4499,0,0.457,0
abalone_benchmark_0519.csv,CBLOF,0.4499,0,0.952,0
abalone_benchmark_0520.csv,ABOD,0.9501,0,0.4476,0
abalone_benchmark_0520.csv,KNN,0.9501,0,0.4388,0
abalone_benchmark_0520.csv,IForest,0.9501,0,0.4301,0
abalone_benchmark_0520.csv,HBOS,0.9501,0,0.4388,0
abalone_benchmark_0520.csv,LOF,0.9501,0,0.4458,0
abalone_benchmark_0520.csv,CBLOF,0.9501,0,0.4388,0
abalone_benchmark_0521.csv,ABOD,0.9503,0,0.9496,0
abalone_benchmark_0521.csv,KNN,0.9503,0,0.939,0
abalone_benchmark_0521.csv,IForest,0.45,0,0.4416,0
abalone_benchmark_0521.csv,HBOS,0.45,0,0.9496,0
abalone_benchmark_0521.csv,LOF,0.45,0,0.4483,0
abalone_benchmark_0521.csv,CBLOF,0.9503,0,0.4403,0
abalone_benchmark_0522.csv,ABOD,0.45,0,0.4615,0
abalone_benchmark_0522.csv,KNN,0.45,0,0.4642,0
abalone_benchmark_0522.csv,IForest,0.45,0,0.4602,0
abalone_benchmark_0522.csv,HBOS,0.45,0,0.4549,0
abalone_benchmark_0522.csv,LOF,0.45,0,0.4536,0
abalone_benchmark_0522.csv,CBLOF,0.45,0,0.4615,0
abalone_benchmark_0523.csv,ABOD,0.45,0,0.4576,0
abalone_benchmark_0523.csv,KNN,0.45,0,0.4602,0
abalone_benchmark_0523.csv,IForest,0.45,0,0.4642,0
abalone_benchmark_0523.csv,HBOS,0.4503,0,0.4536,0
abalone_benchmark_0523.csv,LOF,0.9503,0,0.4549,0
abalone_benchmark_0523.csv,CBLOF,0.45,0,0.4602,0
abalone_benchmark_0524.csv,ABOD,0.45,0,0.4496,0
abalone_benchmark_0524.csv,KNN,0.45,0,0.4536,0
abalone_benchmark_0524.csv,IForest,0.45,0,0.4536,0
abalone_benchmark_0524.csv,HBOS,0.45,0,0.4589,0
abalone_benchmark_0524.csv,LOF,0.45,0,0.4549,0
abalone_benchmark_0524.csv,CBLOF,0.45,0,0.4536,0
abalone_benchmark_0525.csv,ABOD,0.9503,0,0.4562,0
abalone_benchmark_0525.csv,KNN,0.45,0,0.4509,0
abalone_benchmark_0525.csv,IForest,0.45,0,0.4589,0
abalone_benchmark_0525.csv,HBOS,0.45,0,0.4721,0
abalone_benchmark_0525.csv,LOF,0.9503,0,0.4509,0
abalone_benchmark_0525.csv,CBLOF,0.45,0,0.4509,0
abalone_benchmark_0526.csv,ABOD,0.45,0,0.4377,0
abalone_benchmark_0526.csv,KNN,0.45,0,0.443,0
abalone_benchmark_0526.csv,IForest,0.45,0,0.443,0
abalone_benchmark_0526.csv,HBOS,0.4503,0,0.4469,0
abalone_benchmark_0526.csv,LOF,0.45,0,0.9483,0
abalone_benchmark_0526.csv,CBLOF,0.45,0,0.4496,0
abalone_benchmark_0527.csv,ABOD,0.45,0,0.4363,0
abalone_benchmark_0527.csv,KNN,0.45,0,0.4469,0
abalone_benchmark_0527.csv,IForest,0.45,0,0.4469,0
abalone_benchmark_0527.csv,HBOS,0.4503,0,0.4496,0
abalone_benchmark_0527.csv,LOF,0.45,0,0.4403,0
abalone_benchmark_0527.csv,CBLOF,0.45,0,0.4377,0
abalone_benchmark_0528.csv,ABOD,0.9503,0,0.9483,0
abalone_benchmark_0528.csv,KNN,0.9503,0,0.9536,0
abalone_benchmark_0528.csv,IForest,0.9503,0,0.9589,0
abalone_benchmark_0528.csv,HBOS,0.9503,0,0.9602,0
abalone_benchmark_0528.csv,LOF,0.9503,0,0.9403,0
abalone_benchmark_0528.csv,CBLOF,0.9503,0,0.9523,0
abalone_benchmark_0529.csv,ABOD,0.45,0,0.4562,0
abalone_benchmark_0529.csv,KNN,0.45,0,0.4549,0
abalone_benchmark_0529.csv,IForest,0.45,0,0.4668,0
abalone_benchmark_0529.csv,HBOS,0.451,0,0.4562,0
abalone_benchmark_0529.csv,LOF,0.45,0,0.4629,0
abalone_benchmark_0529.csv,CBLOF,0.45,0,0.4615,0
abalone_benchmark_0530.csv,ABOD,0.45,0,0.4549,0
abalone_benchmark_0530.csv,KNN,0.45,0,0.4549,0
abalone_benchmark_0530.csv,IForest,0.45,0,0.4509,0
abalone_benchmark_0530.csv,HBOS,0.45,0,0.4337,0
abalone_benchmark_0530.csv,LOF,0.45,0,0.4509,0
abalone_benchmark_0530.csv,CBLOF,0.45,0,0.4549,0
abalone_benchmark_0531.csv,ABOD,0.45,0,0.4416,0
abalone_benchmark_0531.csv,KNN,0.45,0,0.439,0
abalone_benchmark_0531.csv,IForest,0.45,0,0.4509,0
abalone_benchmark_0531.csv,HBOS,0.45,0,0.4443,0
abalone_benchmark_0531.csv,LOF,0.45,0,0.4443,0
abalone_benchmark_0531.csv,CBLOF,0.45,0,0.4496,0
abalone_benchmark_0532.csv,ABOD,0.9503,0,0.4337,0
abalone_benchmark_0532.csv,KNN,0.9503,0,0.4337,0
abalone_benchmark_0532.csv,IForest,0.45,0,0.4297,0
abalone_benchmark_0532.csv,HBOS,0.4503,0,0.4403,0
abalone_benchmark_0532.csv,LOF,0.9503,0,0.439,0
abalone_benchmark_0532.csv,CBLOF,0.9503,0,0.4377,0
abalone_benchmark_0533.csv,ABOD,0.45,0,0.4589,0
abalone_benchmark_0533.csv,KNN,0.45,0,0.4549,0
abalone_benchmark_0533.csv,IForest,0.45,0,0.4523,0
abalone_benchmark_0533.csv,HBOS,0.4503,0,0.4536,0
abalone_benchmark_0533.csv,LOF,0.45,0,0.4456,0
abalone_benchmark_0533.csv,CBLOF,0.9503,0,0.4443,0
abalone_benchmark_0534.csv,ABOD,0.45,0,0.4589,0
abalone_benchmark_0534.csv,KNN,0.45,0,0.4615,0
abalone_benchmark_0534.csv,IForest,0.45,0,0.4536,0
abalone_benchmark_0534.csv,HBOS,0.4506,0,0.4668,0
abalone_benchmark_0534.csv,LOF,0.45,0,0.4576,0
abalone_benchmark_0534.csv,CBLOF,0.45,0,0.4589,0
abalone_benchmark_0535.csv,ABOD,0.9503,0,0.4576,0
abalone_benchmark_0535.csv,KNN,0.9503,0,0.4549,0
abalone_benchmark_0535.csv,IForest,0.9503,0,0.9602,0
abalone_benchmark_0535.csv,HBOS,0.9506,0,0.9469,0
abalone_benchmark_0535.csv,LOF,0.9503,0,0.4496,0
abalone_benchmark_0535.csv,CBLOF,0.9503,0,0.4523,0
abalone_benchmark_0536.csv,ABOD,0.45,0,0.4244,0
abalone_benchmark_0536.csv,KNN,0.45,0,0.4271,0
abalone_benchmark_0536.csv,IForest,0.45,0,0.4284,0
abalone_benchmark_0536.csv,HBOS,0.45,0,0.4218,0
abalone_benchmark_0536.csv,LOF,0.45,0,0.439,0
abalone_benchmark_0536.csv,CBLOF,0.45,0,0.4363,0
abalone_benchmark_0537.csv,ABOD,0.45,0,0.9363,0
abalone_benchmark_0537.csv,KNN,0.9503,0,0.9377,0
abalone_benchmark_0537.csv,IForest,0.45,0,0.9509,0
abalone_benchmark_0537.csv,HBOS,0.45,0,0.9496,0
abalone_benchmark_0537.csv,LOF,0.9503,0,0.4284,0
abalone_benchmark_0537.csv,CBLOF,0.9503,0,0.939,0
abalone_benchmark_0538.csv,ABOD,0.45,0,0.4483,0
abalone_benchmark_0538.csv,KNN,0.45,0,0.4562,0
abalone_benchmark_0538.csv,IForest,0.45,0,0.4403,0
abalone_benchmark_0538.csv,HBOS,0.4503,0,0.4469,0
abalone_benchmark_0538.csv,LOF,0.45,0,0.4509,0
abalone_benchmark_0538.csv,CBLOF,0.45,0,0.4509,0
abalone_benchmark_0539.csv,ABOD,0.45,0,0.4509,0
abalone_benchmark_0539.csv,KNN,0.45,0,0.439,0
abalone_benchmark_0539.csv,IForest,0.45,0,0.4509,0
abalone_benchmark_0539.csv,HBOS,0.45,0,0.4403,0
abalone_benchmark_0539.csv,LOF,0.45,0,0.4456,0
abalone_benchmark_0539.csv,CBLOF,0.45,0,0.4469,0
abalone_benchmark_0540.csv,ABOD,0.45,0,0.4576,0
abalone_benchmark_0540.csv,KNN,0.9503,0,0.4629,0
abalone_benchmark_0540.csv,IForest,0.45,0,0.4615,0
abalone_benchmark_0540.csv,HBOS,0.4529,0,0.4589,0
abalone_benchmark_0540.csv,LOF,0.45,0,0.4509,0
abalone_benchmark_0540.csv,CBLOF,0.45,0,0.4523,0
abalone_benchmark_0541.csv,ABOD,0.4499,0,0.4531,0
abalone_benchmark_0541.csv,KNN,0.4499,0,0.442,0
abalone_benchmark_0541.csv,IForest,0.4499,0,0.4464,0
abalone_benchmark_0541.csv,HBOS,0.4522,0,0.4576,0
abalone_benchmark_0541.csv,LOF,0.4499,0,0.4509,0
abalone_benchmark_0541.csv,CBLOF,0.4499,0,0.4397,0
abalone_benchmark_0542.csv,ABOD,0.4496,0,0.4733,0
abalone_benchmark_0542.csv,KNN,0.4496,0,0.4689,0
abalone_benchmark_0542.csv,IForest,0.4496,0,0.4533,0
abalone_benchmark_0542.csv,HBOS,0.4502,0,0.4489,0
abalone_benchmark_0542.csv,LOF,0.4496,0,0.4622,0
abalone_benchmark_0542.csv,CBLOF,0.4496,0,0.4578,0
abalone_benchmark_0543.csv,ABOD,0.4498,0,0.4449,0
abalone_benchmark_0543.csv,KNN,0.4498,0,0.4449,0
abalone_benchmark_0543.csv,IForest,0.4498,0,0.4449,0
abalone_benchmark_0543.csv,HBOS,0.4509,0,0.4339,0
abalone_benchmark_0543.csv,LOF,0.4498,0,0.4449,0
abalone_benchmark_0543.csv,CBLOF,0.4498,0,0.4273,0
abalone_benchmark_0544.csv,ABOD,0.45,0,0.4489,0
abalone_benchmark_0544.csv,KNN,0.45,0,0.4444,0
abalone_benchmark_0544.csv,IForest,0.45,0,0.4311,0
abalone_benchmark_0544.csv,HBOS,0.4578,0,0.4378,0
abalone_benchmark_0544.csv,LOF,0.45,0,0.46,0
abalone_benchmark_0544.csv,CBLOF,0.45,0,0.44,0
abalone_benchmark_0545.csv,ABOD,0.4496,0,0.4372,0
abalone_benchmark_0545.csv,KNN,0.4496,0,0.4193,0
abalone_benchmark_0545.csv,IForest,0.4496,0,0.4462,0
abalone_benchmark_0545.csv,HBOS,0.4502,0,0.435,0
abalone_benchmark_0545.csv,LOF,0.4496,0,0.4327,0
abalone_benchmark_0545.csv,CBLOF,0.4496,0,0.4215,0
abalone_benchmark_0546.csv,ABOD,0.4497,0,0.4649,0
abalone_benchmark_0546.csv,KNN,0.4497,0,0.4539,0
abalone_benchmark_0546.csv,IForest,0.4497,0,0.4539,0
abalone_benchmark_0546.csv,HBOS,0.4497,0,0.4474,0
abalone_benchmark_0546.csv,LOF,0.4497,0,0.4518,0
abalone_benchmark_0546.csv,CBLOF,0.4497,0,0.4539,0
abalone_benchmark_0547.csv,ABOD,0.45,0,0.4251,0
abalone_benchmark_0547.csv,KNN,0.45,0,0.4207,0
abalone_benchmark_0547.csv,IForest,0.45,0,0.4405,0
abalone_benchmark_0547.csv,HBOS,0.45,0,0.4383,0
abalone_benchmark_0547.csv,LOF,0.45,0,0.4273,0
abalone_benchmark_0547.csv,CBLOF,0.45,0,0.4295,0
abalone_benchmark_0548.csv,ABOD,0.4498,0,0.4449,0
abalone_benchmark_0548.csv,KNN,0.4498,0,0.4648,0
abalone_benchmark_0548.csv,IForest,0.4498,0,0.4493,0
abalone_benchmark_0548.csv,HBOS,0.4498,0,0.4405,0
abalone_benchmark_0548.csv,LOF,0.4498,0,0.4581,0
abalone_benchmark_0548.csv,CBLOF,0.4498,0,0.4515,0
abalone_benchmark_0549.csv,ABOD,0.4495,0,0.467,0
abalone_benchmark_0549.csv,KNN,0.4495,0,0.4581,0
abalone_benchmark_0549.csv,IForest,0.4495,0,0.4405,0
abalone_benchmark_0549.csv,HBOS,0.4495,0,0.4339,0
abalone_benchmark_0549.csv,LOF,0.4495,0,0.4537,0
abalone_benchmark_0549.csv,CBLOF,0.4495,0,0.4626,0
abalone_benchmark_0550.csv,ABOD,0.4497,0,0.4159,0
abalone_benchmark_0550.csv,KNN,0.4497,0,0.4336,0
abalone_benchmark_0550.csv,IForest,0.4497,0,0.4403,0
abalone_benchmark_0550.csv,HBOS,0.4502,0,0.4292,0
abalone_benchmark_0550.csv,LOF,0.4497,0,0.427,0
abalone_benchmark_0550.csv,CBLOF,0.4497,0,0.4159,0
abalone_benchmark_0551.csv,ABOD,0.4498,0,0.433,0
abalone_benchmark_0551.csv,KNN,0.4498,0,0.4487,0
abalone_benchmark_0551.csv,IForest,0.4498,0,0.4353,0
abalone_benchmark_0551.csv,HBOS,0.4509,0,0.433,0
abalone_benchmark_0551.csv,LOF,0.4498,0,0.4464,0
abalone_benchmark_0551.csv,CBLOF,0.4498,0,0.4263,0
abalone_benchmark_0552.csv,ABOD,0.4499,0,0.4626,0
abalone_benchmark_0552.csv,KNN,0.4499,0,0.4537,0
abalone_benchmark_0552.csv,IForest,0.4499,0,0.4537,0
abalone_benchmark_0552.csv,HBOS,0.451,0,0.4604,0
abalone_benchmark_0552.csv,LOF,0.4499,0,0.4537,0
abalone_benchmark_0552.csv,CBLOF,0.4499,0,0.4515,0
abalone_benchmark_0553.csv,ABOD,0.9504,0,0.9626,0
abalone_benchmark_0553.csv,KNN,0.9504,0,0.9626,0
abalone_benchmark_0553.csv,IForest,0.9504,0,0.9581,0
abalone_benchmark_0553.csv,HBOS,0.9504,0,0.4581,0
abalone_benchmark_0553.csv,LOF,0.9504,0,0.9471,0
abalone_benchmark_0553.csv,CBLOF,0.9504,0,0.9559,0
abalone_benchmark_0554.csv,ABOD,0.45,0,0.4489,0
abalone_benchmark_0554.csv,KNN,0.9506,0,0.4533,0
abalone_benchmark_0554.csv,IForest,0.9506,0,0.4422,0
abalone_benchmark_0554.csv,HBOS,0.45,0,0.4267,0
abalone_benchmark_0554.csv,LOF,0.45,0,0.4378,0
abalone_benchmark_0554.csv,CBLOF,0.45,0,0.4467,0
abalone_benchmark_0555.csv,ABOD,0.4497,0,0.4425,0
abalone_benchmark_0555.csv,KNN,0.4497,0,0.458,0
abalone_benchmark_0555.csv,IForest,0.4497,0,0.4558,0
abalone_benchmark_0555.csv,HBOS,0.4497,0,0.4624,0
abalone_benchmark_0555.csv,LOF,0.4497,0,0.4558,0
abalone_benchmark_0555.csv,CBLOF,0.4497,0,0.4558,0
abalone_benchmark_0556.csv,ABOD,0.4498,0,0.4449,0
abalone_benchmark_0556.csv,KNN,0.4498,0,0.4405,0
abalone_benchmark_0556.csv,IForest,0.4498,0,0.4537,0
abalone_benchmark_0556.csv,HBOS,0.4504,0,0.4449,0
abalone_benchmark_0556.csv,LOF,0.4498,0,0.4405,0
abalone_benchmark_0556.csv,CBLOF,0.4498,0,0.4449,0
abalone_benchmark_0557.csv,ABOD,0.4495,0,0.4511,0
abalone_benchmark_0557.csv,KNN,0.4495,0,0.4511,0
abalone_benchmark_0557.csv,IForest,0.4495,0,0.4578,0
abalone_benchmark_0557.csv,HBOS,0.4517,0,0.4667,0
abalone_benchmark_0557.csv,LOF,0.4495,0,0.4489,0
abalone_benchmark_0557.csv,CBLOF,0.4495,0,0.4467,0
abalone_benchmark_0558.csv,ABOD,0.4496,0,0.4496,0
abalone_benchmark_0558.csv,KNN,0.4496,0,0.4518,0
abalone_benchmark_0558.csv,IForest,0.4496,0,0.4386,0
abalone_benchmark_0558.csv,HBOS,0.4524,0,0.4386,0
abalone_benchmark_0558.csv,LOF,0.4496,0,0.4452,0
abalone_benchmark_0558.csv,CBLOF,0.4496,0,0.4408,0
abalone_benchmark_0559.csv,ABOD,0.4495,0,0.4537,0
abalone_benchmark_0559.csv,KNN,0.4495,0,0.4581,0
abalone_benchmark_0559.csv,IForest,0.4495,0,0.4493,0
abalone_benchmark_0559.csv,HBOS,0.4495,0,0.9537,0
abalone_benchmark_0559.csv,LOF,0.4495,0,0.4537,0
abalone_benchmark_0559.csv,CBLOF,0.4495,0,0.4427,0
abalone_benchmark_0560.csv,ABOD,0.4499,0,0.4141,0
abalone_benchmark_0560.csv,KNN,0.4499,0,0.4339,0
abalone_benchmark_0560.csv,IForest,0.4499,0,0.9141,0
abalone_benchmark_0560.csv,HBOS,0.4499,0,0.9163,0
abalone_benchmark_0560.csv,LOF,0.4499,0,0.4449,0
abalone_benchmark_0560.csv,CBLOF,0.4499,0,0.4251,0
abalone_benchmark_0561.csv,ABOD,0.45,0,0.4444,0
abalone_benchmark_0561.csv,KNN,0.45,0,0.4444,0
abalone_benchmark_0561.csv,IForest,0.45,0,0.4378,0
abalone_benchmark_0561.csv,HBOS,0.45,0,0.4511,0
abalone_benchmark_0561.csv,LOF,0.45,0,0.4467,0
abalone_benchmark_0561.csv,CBLOF,0.9506,0,0.4289,0
abalone_benchmark_0562.csv,ABOD,0.9503,0,0.4602,0
abalone_benchmark_0562.csv,KNN,0.9503,0,0.4602,0
abalone_benchmark_0562.csv,IForest,0.9503,0,0.4558,0
abalone_benchmark_0562.csv,HBOS,0.9503,0,0.9558,0
abalone_benchmark_0562.csv,LOF,0.9503,0,0.4646,0
abalone_benchmark_0562.csv,CBLOF,0.9503,0,0.4668,0
abalone_benchmark_0563.csv,ABOD,0.4498,0,0.4513,0
abalone_benchmark_0563.csv,KNN,0.4498,0,0.4447,0
abalone_benchmark_0563.csv,IForest,0.4498,0,0.4535,0
abalone_benchmark_0563.csv,HBOS,0.4531,0,0.4668,0
abalone_benchmark_0563.csv,LOF,0.4498,0,0.4425,0
abalone_benchmark_0563.csv,CBLOF,0.4498,0,0.4336,0
abalone_benchmark_0564.csv,ABOD,0.4498,0,0.4427,0
abalone_benchmark_0564.csv,KNN,0.4498,0,0.4471,0
abalone_benchmark_0564.csv,IForest,0.4498,0,0.9515,0
abalone_benchmark_0564.csv,HBOS,0.4498,0,0.9471,0
abalone_benchmark_0564.csv,LOF,0.4498,0,0.9339,0
abalone_benchmark_0564.csv,CBLOF,0.4498,0,0.9361,0
abalone_benchmark_0565.csv,ABOD,0.4495,0,0.4342,0
abalone_benchmark_0565.csv,KNN,0.4495,0,0.4364,0
abalone_benchmark_0565.csv,IForest,0.4495,0,0.443,0
abalone_benchmark_0565.csv,HBOS,0.4501,0,0.4342,0
abalone_benchmark_0565.csv,LOF,0.4495,0,0.443,0
abalone_benchmark_0565.csv,CBLOF,0.4495,0,0.4474,0
abalone_benchmark_0566.csv,ABOD,0.4497,0,0.4403,0
abalone_benchmark_0566.csv,KNN,0.4497,0,0.4447,0
abalone_benchmark_0566.csv,IForest,0.4497,0,0.4292,0
abalone_benchmark_0566.csv,HBOS,0.4497,0,0.927,0
abalone_benchmark_0566.csv,LOF,0.4497,0,0.4447,0
abalone_benchmark_0566.csv,CBLOF,0.4497,0,0.4204,0
abalone_benchmark_0567.csv,ABOD,0.4496,0,0.4299,0
abalone_benchmark_0567.csv,KNN,0.4496,0,0.4389,0
abalone_benchmark_0567.csv,IForest,0.4496,0,0.4389,0
abalone_benchmark_0567.csv,HBOS,0.4496,0,0.4525,0
abalone_benchmark_0567.csv,LOF,0.4496,0,0.4525,0
abalone_benchmark_0567.csv,CBLOF,0.4496,0,0.4367,0
abalone_benchmark_0568.csv,ABOD,0.4497,0,0.4558,0
abalone_benchmark_0568.csv,KNN,0.4497,0,0.4624,0
abalone_benchmark_0568.csv,IForest,0.4497,0,0.958,0
abalone_benchmark_0568.csv,HBOS,0.4497,0,0.9535,0
abalone_benchmark_0568.csv,LOF,0.4497,0,0.4513,0
abalone_benchmark_0568.csv,CBLOF,0.4497,0,0.4602,0
abalone_benchmark_0569.csv,ABOD,0.4498,0,0.4535,0
abalone_benchmark_0569.csv,KNN,0.4498,0,0.4558,0
abalone_benchmark_0569.csv,IForest,0.4498,0,0.4491,0
abalone_benchmark_0569.csv,HBOS,0.9509,0,0.4403,0
abalone_benchmark_0569.csv,LOF,0.4498,0,0.469,0
abalone_benchmark_0569.csv,CBLOF,0.4498,0,0.4558,0
abalone_benchmark_0570.csv,ABOD,0.4499,0,0.4533,0
abalone_benchmark_0570.csv,KNN,0.4499,0,0.4467,0
abalone_benchmark_0570.csv,IForest,0.4499,0,0.96,0
abalone_benchmark_0570.csv,HBOS,0.4505,0,0.9489,0
abalone_benchmark_0570.csv,LOF,0.4499,0,0.4422,0
abalone_benchmark_0570.csv,CBLOF,0.4499,0,0.4422,0
abalone_benchmark_0571.csv,ABOD,0.4495,0,0.4556,0
abalone_benchmark_0571.csv,KNN,0.4495,0,0.4556,0
abalone_benchmark_0571.csv,IForest,0.4495,0,0.4511,0
abalone_benchmark_0571.csv,HBOS,0.4512,0,0.9378,0
abalone_benchmark_0571.csv,LOF,0.4495,0,0.4489,0
abalone_benchmark_0571.csv,CBLOF,0.4495,0,0.4444,0
abalone_benchmark_0572.csv,ABOD,0.9505,0,0.433,0
abalone_benchmark_0572.csv,KNN,0.9505,0,0.4442,0
abalone_benchmark_0572.csv,IForest,0.9505,0,0.4554,0
abalone_benchmark_0572.csv,HBOS,0.9516,0,0.4621,0
abalone_benchmark_0572.csv,LOF,0.4499,0,0.4554,0
abalone_benchmark_0572.csv,CBLOF,0.4499,0,0.4487,0
